objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2014 LJ)1992-01-02T17:59:00.000Z,1992-01-02T17:59:00.000Z,11.87,4.5,8.65,0.000015,-7.8,0,(2014 LJ)
(2014 LY21)2014-06-03T15:38:00.000Z,2014-06-03T15:38:00.000Z,0.05,13.3,6.5,0.000091,-5.7,0,(2014 LY21)
(2014 MA68)2014-06-13T05:18:00.000Z,2014-06-13T05:18:00.000Z,4.13,5.9,28,0.000017,-6,0,(2014 MA68)
(2014 MB6)2014-06-16T00:12:00.000Z,2014-06-16T00:12:00.000Z,4.62,9.9,24.5,8.10E-07,-6.7,0,(2014 MB6)
(2014 OM207)2014-07-25T04:39:00.000Z,2014-07-25T04:39:00.000Z,0.7,8.4,6.5,0.00023,-6,0,(2014 OM207)
(2014 OP2)2014-07-24T06:35:00.000Z,2014-07-24T06:35:00.000Z,0.52,11.7,6.5,0.0000018,-7.9,0,(2014 OP2)
(2014 OX3)2085-04-06T00:16:00.000Z,2085-04-06T00:16:00.000Z,13.62,12.9,11.65,0.000014,-6.5,0,(2014 OX3)
(2014 OX3)2014-07-21T17:42:00.000Z,2014-07-21T17:42:00.000Z,2.26,12.7,11.65,0.000014,-6.5,0,(2014 OX3)
(2014 OY391)2014-07-15T07:05:00.000Z,2014-07-15T07:05:00.000Z,4.27,13.9,27.5,3.40E-07,-6.7,0,(2014 OY391)
(2014 QC391)2014-09-04T19:11:00.000Z,2014-09-04T19:11:00.000Z,2.44,7.8,14.4,0.000056,-6.2,0,(2014 QC391)
(2014 QJ365)2014-08-25T20:41:00.000Z,2014-08-25T20:41:00.000Z,2.61,12.2,13.7,1.50E-07,-8.3,0,(2014 QJ365)
(2014 QN266)2054-07-29T15:50:00.000Z,2054-07-29T15:50:00.000Z,20.71,4.4,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2041-10-02T04:36:00.000Z,2041-10-02T04:36:00.000Z,53.99,3,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2041-03-20T14:45:00.000Z,2041-03-20T14:45:00.000Z,7.08,2.4,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2028-08-12T04:52:00.000Z,2028-08-12T04:52:00.000Z,77.04,8.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2027-11-06T02:07:00.000Z,2027-11-06T02:07:00.000Z,60.58,3.5,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2027-03-09T05:37:00.000Z,2027-03-09T05:37:00.000Z,27.36,5,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2014-07-16T04:20:00.000Z,2014-07-16T04:20:00.000Z,11.75,2.1,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2014-01-09T21:31:00.000Z,2014-01-09T21:31:00.000Z,52.22,3,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2001-08-31T14:30:00.000Z,2001-08-31T14:30:00.000Z,36.66,1.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2001-05-31T15:56:00.000Z,2001-05-31T15:56:00.000Z,21.17,2.4,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)2001-02-02T04:05:00.000Z,2001-02-02T04:05:00.000Z,41.67,2.2,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1988-10-07T07:37:00.000Z,1988-10-07T07:37:00.000Z,52.53,2.9,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1988-04-01T16:19:00.000Z,1988-04-01T16:19:00.000Z,10.9,2.2,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1975-08-12T17:39:00.000Z,1975-08-12T17:39:00.000Z,36.05,5.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1974-12-07T03:39:00.000Z,1974-12-07T03:39:00.000Z,61.51,3.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1974-03-08T15:01:00.000Z,1974-03-08T15:01:00.000Z,70.67,8.3,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1961-07-18T18:12:00.000Z,1961-07-18T18:12:00.000Z,13.32,2.1,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1961-01-15T03:11:00.000Z,1961-01-15T03:11:00.000Z,51.63,3,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1948-08-11T07:58:00.000Z,1948-08-11T07:58:00.000Z,24.64,4.7,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1947-12-16T19:03:00.000Z,1947-12-16T19:03:00.000Z,60.64,3.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1934-10-04T17:05:00.000Z,1934-10-04T17:05:00.000Z,47.93,2.6,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1934-04-30T18:17:00.000Z,1934-04-30T18:17:00.000Z,18.94,2.2,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1920-11-03T15:44:00.000Z,1920-11-03T15:44:00.000Z,58.43,3.4,24,0.000002,-6.7,0,(2014 QN266)
(2014 QN266)1920-03-19T22:03:00.000Z,1920-03-19T22:03:00.000Z,11.57,3.8,24,0.000002,-6.7,0,(2014 QN266)
(2014 SR223)2014-09-21T20:44:00.000Z,2014-09-21T20:44:00.000Z,5.35,14.3,19,0.0000016,-6.5,0,(2014 SR223)
(2014 SR261)2014-09-18T15:56:00.000Z,2014-09-18T15:56:00.000Z,1.85,15.4,19.5,0.0000046,-6.1,0,(2014 SR261)
(2014 TL)2060-03-30T13:33:00.000Z,2060-03-30T13:33:00.000Z,5.88,10.3,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2055-10-07T20:00:00.000Z,2055-10-07T20:00:00.000Z,43.38,14,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2054-03-22T22:07:00.000Z,2054-03-22T22:07:00.000Z,56.8,15.1,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2049-09-29T12:37:00.000Z,2049-09-29T12:37:00.000Z,13.94,9.7,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2025-04-10T05:36:00.000Z,2025-04-10T05:36:00.000Z,50.23,7,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2019-03-27T09:54:00.000Z,2019-03-27T09:54:00.000Z,22.39,12.4,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2014-10-01T13:59:00.000Z,2014-10-01T13:59:00.000Z,0.26,11.1,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)2003-03-18T23:33:00.000Z,2003-03-18T23:33:00.000Z,25.66,8.8,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)1995-10-03T19:34:00.000Z,1995-10-03T19:34:00.000Z,17.9,12.1,11.65,0.0000063,-7,0,(2014 TL)
(2014 TL)1985-09-06T08:36:00.000Z,1985-09-06T08:36:00.000Z,73.49,6.2,11.65,0.0000063,-7,0,(2014 TL)
(2014 UD57)2046-06-25T01:48:00.000Z,2046-06-25T01:48:00.000Z,5.64,9.1,29.5,0.000029,-5.3,0,(2014 UD57)
(2014 UD57)2014-10-23T00:51:00.000Z,2014-10-23T00:51:00.000Z,4.17,9.1,29.5,0.000029,-5.3,0,(2014 UD57)
(2014 UD57)2003-06-20T02:26:00.000Z,2003-06-20T02:26:00.000Z,19.2,10.2,29.5,0.000029,-5.3,0,(2014 UD57)
(2014 UD57)1995-10-06T14:04:00.000Z,1995-10-06T14:04:00.000Z,27.72,6.9,29.5,0.000029,-5.3,0,(2014 UD57)
(2014 UY57)2014-10-20T00:14:00.000Z,2014-10-20T00:14:00.000Z,7.6,9.1,15.85,6.00E-08,-8.6,0,(2014 UY57)
(2014 WA)2087-10-29T08:14:00.000Z,2087-10-29T08:14:00.000Z,55.14,14,10.05,0.000018,-6.2,0,(2014 WA)
(2014 WA)2085-01-31T20:13:00.000Z,2085-01-31T20:13:00.000Z,48.35,12.4,10.05,0.000018,-6.2,0,(2014 WA)
(2014 WA)2014-11-17T09:27:00.000Z,2014-11-17T09:27:00.000Z,1.89,9.4,10.05,0.000018,-6.2,0,(2014 WA)
(2014 WA)2009-01-30T06:42:00.000Z,2009-01-30T06:42:00.000Z,59.12,12.9,10.05,0.000018,-6.2,0,(2014 WA)
(2014 WA201)2026-06-20T14:06:00.000Z,2026-06-20T14:06:00.000Z,54.32,15,18,0.0002,-4.7,0,(2014 WA201)
(2014 WA201)2014-11-16T15:14:00.000Z,2014-11-16T15:14:00.000Z,5.96,12,18,0.0002,-4.7,0,(2014 WA201)
(2014 WA201)2004-06-24T07:05:00.000Z,2004-06-24T07:05:00.000Z,30.59,12.7,18,0.0002,-4.7,0,(2014 WA201)
(2014 WA201)1987-11-20T11:57:00.000Z,1987-11-20T11:57:00.000Z,26.75,13.6,18,0.0002,-4.7,0,(2014 WA201)
(2014 WA201)1977-07-02T14:05:00.000Z,1977-07-02T14:05:00.000Z,32.28,9.9,18,0.0002,-4.7,0,(2014 WA201)
(2014 WA201)1928-11-17T05:47:00.000Z,1928-11-17T05:47:00.000Z,15.3,12.7,18,0.0002,-4.7,0,(2014 WA201)
(2014 WE6)2080-04-02T03:38:00.000Z,2080-04-02T03:38:00.000Z,1.47,4.6,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2077-11-12T12:07:00.000Z,2077-11-12T12:07:00.000Z,29.39,6.7,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2058-03-30T14:42:00.000Z,2058-03-30T14:42:00.000Z,15.96,3.3,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2057-07-13T08:04:00.000Z,2057-07-13T08:04:00.000Z,68.85,5.3,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2056-12-20T19:52:00.000Z,2056-12-20T19:52:00.000Z,38.54,3.5,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2056-09-29T20:25:00.000Z,2056-09-29T20:25:00.000Z,47.37,3.2,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2055-11-16T18:33:00.000Z,2055-11-16T18:33:00.000Z,60.73,9.2,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2037-03-23T12:47:00.000Z,2037-03-23T12:47:00.000Z,23.45,2.9,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2036-07-19T20:26:00.000Z,2036-07-19T20:26:00.000Z,69.59,5.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2035-12-09T16:13:00.000Z,2035-12-09T16:13:00.000Z,32.38,3.2,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2034-11-18T19:17:00.000Z,2034-11-18T19:17:00.000Z,75.28,10.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2017-03-31T11:00:00.000Z,2017-03-31T11:00:00.000Z,47.17,8.1,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2016-05-30T02:27:00.000Z,2016-05-30T02:27:00.000Z,54.56,3.8,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2016-02-11T10:48:00.000Z,2016-02-11T10:48:00.000Z,42.84,3.7,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2015-08-13T08:03:00.000Z,2015-08-13T08:03:00.000Z,67.39,5.2,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2014-11-13T17:06:00.000Z,2014-11-13T17:06:00.000Z,0.57,4.8,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2013-12-28T06:04:00.000Z,2013-12-28T06:04:00.000Z,51.09,3.6,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2013-09-15T17:51:00.000Z,2013-09-15T17:51:00.000Z,46.32,4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2013-02-04T15:28:00.000Z,2013-02-04T15:28:00.000Z,65.1,4.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2012-07-27T16:26:00.000Z,2012-07-27T16:26:00.000Z,51.13,4.3,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2012-03-12T04:04:00.000Z,2012-03-12T04:04:00.000Z,58.84,4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2011-05-16T07:29:00.000Z,2011-05-16T07:29:00.000Z,22.16,2.8,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)2010-05-07T12:27:00.000Z,2010-05-07T12:27:00.000Z,34.48,7.1,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1973-11-17T19:55:00.000Z,1973-11-17T19:55:00.000Z,28.33,6.6,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1972-11-02T21:41:00.000Z,1972-11-02T21:41:00.000Z,27.57,2.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1972-01-16T00:03:00.000Z,1972-01-16T00:03:00.000Z,59.22,4.1,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1971-08-27T12:28:00.000Z,1971-08-27T12:28:00.000Z,51.51,4.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1971-02-18T18:23:00.000Z,1971-02-18T18:23:00.000Z,64.57,4.4,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1970-07-10T16:04:00.000Z,1970-07-10T16:04:00.000Z,46.66,3.9,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1970-03-28T03:51:00.000Z,1970-03-28T03:51:00.000Z,51.25,3.5,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1969-05-12T07:37:00.000Z,1969-05-12T07:37:00.000Z,4.36,4.2,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1968-05-08T13:21:00.000Z,1968-05-08T13:21:00.000Z,29.47,6.7,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1967-05-05T09:25:00.000Z,1967-05-05T09:25:00.000Z,66.83,9.5,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WE6)1911-11-18T13:43:00.000Z,1911-11-18T13:43:00.000Z,14.78,3.3,3.55,0.000047,-7.6,0,(2014 WE6)
(2014 WU200)2063-12-09T10:45:00.000Z,2063-12-09T10:45:00.000Z,5.24,1.5,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2040-05-27T19:45:00.000Z,2040-05-27T19:45:00.000Z,22.67,1.4,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2040-01-31T03:15:00.000Z,2040-01-31T03:15:00.000Z,13.54,1.5,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2039-10-31T08:19:00.000Z,2039-10-31T08:19:00.000Z,22.03,1,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2016-04-30T06:29:00.000Z,2016-04-30T06:29:00.000Z,52.06,5.5,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2015-07-10T19:18:00.000Z,2015-07-10T19:18:00.000Z,30.88,1.9,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)2014-12-10T15:31:00.000Z,2014-12-10T15:31:00.000Z,1.17,2.2,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)1994-04-30T14:22:00.000Z,1994-04-30T14:22:00.000Z,32.37,4.2,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)1993-08-13T14:52:00.000Z,1993-08-13T14:52:00.000Z,36.82,2.2,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)1992-12-02T11:05:00.000Z,1992-12-02T11:05:00.000Z,28.17,3.9,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)1951-05-09T01:10:00.000Z,1951-05-09T01:10:00.000Z,53.76,5.8,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WU200)1949-12-12T18:20:00.000Z,1949-12-12T18:20:00.000Z,10.9,2.6,6.5,0.0000048,-7.9,0,(2014 WU200)
(2014 WZ365)2175-10-21T18:14:00.000Z,2175-10-21T18:14:00.000Z,45.01,8.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2142-10-04T10:11:00.000Z,2142-10-04T10:11:00.000Z,53.28,15.3,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2135-10-04T01:22:00.000Z,2135-10-04T01:22:00.000Z,41.14,14.3,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2133-12-09T16:10:00.000Z,2133-12-09T16:10:00.000Z,17.3,9.7,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2128-10-03T08:24:00.000Z,2128-10-03T08:24:00.000Z,39.84,14.2,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2126-12-09T07:43:00.000Z,2126-12-09T07:43:00.000Z,19.19,9.6,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2121-10-04T04:38:00.000Z,2121-10-04T04:38:00.000Z,50.72,15.1,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2114-10-05T21:00:00.000Z,2114-10-05T21:00:00.000Z,71.73,16.9,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2098-10-28T11:09:00.000Z,2098-10-28T11:09:00.000Z,49.98,8.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2091-10-15T20:48:00.000Z,2091-10-15T20:48:00.000Z,38.89,8.9,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2089-12-10T02:27:00.000Z,2089-12-10T02:27:00.000Z,62.31,16.1,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2084-10-06T16:38:00.000Z,2084-10-06T16:38:00.000Z,22.99,9.5,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2082-12-11T16:49:00.000Z,2082-12-11T16:49:00.000Z,40.23,14.3,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2077-10-04T13:32:00.000Z,2077-10-04T13:32:00.000Z,15.25,10.1,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2070-10-05T08:52:00.000Z,2070-10-05T08:52:00.000Z,17.66,9.9,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2068-12-11T07:28:00.000Z,2068-12-11T07:28:00.000Z,40.86,14.3,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2063-10-09T12:01:00.000Z,2063-10-09T12:01:00.000Z,29.09,9.2,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2061-12-10T13:16:00.000Z,2061-12-10T13:16:00.000Z,58.67,15.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2056-10-17T16:47:00.000Z,2056-10-17T16:47:00.000Z,42.91,8.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2023-10-03T18:18:00.000Z,2023-10-03T18:18:00.000Z,58.02,15.7,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2021-12-04T09:06:00.000Z,2021-12-04T09:06:00.000Z,29.11,9.1,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2016-10-02T10:28:00.000Z,2016-10-02T10:28:00.000Z,47.43,14.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2014-12-07T03:19:00.000Z,2014-12-07T03:19:00.000Z,22.78,9.4,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2009-10-02T15:06:00.000Z,2009-10-02T15:06:00.000Z,45.41,14.7,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2007-12-07T05:48:00.000Z,2007-12-07T05:48:00.000Z,23.03,9.4,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)2002-10-02T23:53:00.000Z,2002-10-02T23:53:00.000Z,48.37,14.9,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1995-10-03T22:15:00.000Z,1995-10-03T22:15:00.000Z,58.4,15.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1988-10-04T05:52:00.000Z,1988-10-04T05:52:00.000Z,74.05,17.1,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1986-11-24T11:34:00.000Z,1986-11-24T11:34:00.000Z,43.76,8.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1979-11-15T07:04:00.000Z,1979-11-15T07:04:00.000Z,50.59,8.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1937-10-05T08:43:00.000Z,1937-10-05T08:43:00.000Z,19.62,9.8,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 WZ365)1935-12-11T18:17:00.000Z,1935-12-11T18:17:00.000Z,41.83,14.4,27.5,0.28,-9.7,0,(2014 WZ365)
(2014 YN)2035-10-30T04:08:00.000Z,2035-10-30T04:08:00.000Z,36.3,6.2,31,0.000053,-5.8,0,(2014 YN)
(2014 YN)2030-11-11T03:31:00.000Z,2030-11-11T03:31:00.000Z,3.28,3.1,31,0.000053,-5.8,0,(2014 YN)
(2014 YN)2014-12-18T07:20:00.000Z,2014-12-18T07:20:00.000Z,10.55,2.8,31,0.000053,-5.8,0,(2014 YN)
(2014 YN)1998-12-11T03:30:00.000Z,1998-12-11T03:30:00.000Z,10.42,2.8,31,0.000053,-5.8,0,(2014 YN)
(2014 YP44)2015-01-13T08:19:00.000Z,2015-01-13T08:19:00.000Z,16.15,3.2,26,0.38,-10.7,0,(2014 YP44)
(2015 BE511)2015-01-20T12:06:00.000Z,2015-01-20T12:06:00.000Z,0.42,9.5,8.05,0.000051,-6.3,0,(2015 BE511)
(2015 BW516)2015-01-30T16:09:00.000Z,2015-01-30T16:09:00.000Z,3.64,11.3,14.4,0.000022,-5.9,0,(2015 BW516)
(2015 BY3)2015-01-12T00:15:00.000Z,2015-01-12T00:15:00.000Z,1.43,16.5,13.7,8.00E-07,-7.5,0,(2015 BY3)
(2015 BY3)1910-07-21T01:16:00.000Z,1910-07-21T01:16:00.000Z,53.47,12.6,13.7,8.00E-07,-7.5,0,(2015 BY3)
(2015 CL13)2127-06-24T20:25:00.000Z,2127-06-24T20:25:00.000Z,65.29,11.2,31,6.50E-07,-7,0,(2015 CL13)
(2015 CL13)2073-06-27T00:59:00.000Z,2073-06-27T00:59:00.000Z,61.59,12.6,31,6.50E-07,-7,0,(2015 CL13)
(2015 CL13)2015-02-15T21:52:00.000Z,2015-02-15T21:52:00.000Z,2.02,13.6,31,6.50E-07,-7,0,(2015 CL13)
(2015 DD54)2067-04-12T22:37:00.000Z,2067-04-12T22:37:00.000Z,25.38,8.9,35.5,0.0000061,-6,0,(2015 DD54)
(2015 DD54)2015-02-21T17:04:00.000Z,2015-02-21T17:04:00.000Z,7.17,7.2,35.5,0.0000061,-6,0,(2015 DD54)
(2015 DD54)2004-02-04T12:18:00.000Z,2004-02-04T12:18:00.000Z,36.57,9.9,35.5,0.0000061,-6,0,(2015 DD54)
(2015 DD54)1946-04-21T15:21:00.000Z,1946-04-21T15:21:00.000Z,61.08,11.9,35.5,0.0000061,-6,0,(2015 DD54)
(2015 DD54)1935-03-08T15:21:00.000Z,1935-03-08T15:21:00.000Z,0.48,6.9,35.5,0.0000061,-6,0,(2015 DD54)
(2015 DQ224)2015-02-18T00:21:00.000Z,2015-02-18T00:21:00.000Z,0.28,15,5.95,0.000083,-6.7,0,(2015 DQ224)
(2015 EG)2019-03-04T19:59:00.000Z,2019-03-04T19:59:00.000Z,1.15,9.6,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)2015-03-05T02:21:00.000Z,2015-03-05T02:21:00.000Z,4.36,9.2,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)2011-03-13T19:09:00.000Z,2011-03-13T19:09:00.000Z,36.99,7.4,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)2007-04-02T02:47:00.000Z,2007-04-02T02:47:00.000Z,58.98,7.4,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)2003-04-21T13:24:00.000Z,2003-04-21T13:24:00.000Z,65.97,7.6,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1999-05-11T11:04:00.000Z,1999-05-11T11:04:00.000Z,58.52,7.4,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1995-06-01T04:41:00.000Z,1995-06-01T04:41:00.000Z,33.28,7.6,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1991-06-06T23:19:00.000Z,1991-06-06T23:19:00.000Z,14.88,9.9,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1987-06-05T08:12:00.000Z,1987-06-05T08:12:00.000Z,50.94,13.4,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1978-03-07T00:08:00.000Z,1978-03-07T00:08:00.000Z,62.36,14.5,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1974-03-04T08:19:00.000Z,1974-03-04T08:19:00.000Z,18.01,10.9,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1970-03-05T19:24:00.000Z,1970-03-05T19:24:00.000Z,14.19,8.5,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG)1966-03-20T17:02:00.000Z,1966-03-20T17:02:00.000Z,47.35,7.3,31,1.30E-07,-7.6,0,(2015 EG)
(2015 EG7)2090-07-20T19:17:00.000Z,2090-07-20T19:17:00.000Z,39.58,15.9,14.4,0.0000057,-6.6,0,(2015 EG7)
(2015 EG7)2026-07-21T23:59:00.000Z,2026-07-21T23:59:00.000Z,52.36,16.8,14.4,0.0000057,-6.6,0,(2015 EG7)
(2015 EG7)2015-03-20T20:27:00.000Z,2015-03-20T20:27:00.000Z,2.72,13.1,14.4,0.0000057,-6.6,0,(2015 EG7)
(2015 EG7)1925-03-08T08:03:00.000Z,1925-03-08T08:03:00.000Z,56.84,17.2,14.4,0.0000057,-6.6,0,(2015 EG7)
(2015 EO)2015-03-15T13:10:00.000Z,2015-03-15T13:10:00.000Z,2.75,14.2,19,0.000007,-6.2,0,(2015 EO)
(2015 ET)2046-11-26T21:59:00.000Z,2046-11-26T21:59:00.000Z,17.7,13.3,19.5,0.0000089,-6.5,0,(2015 ET)
(2015 ET)2017-11-19T06:33:00.000Z,2017-11-19T06:33:00.000Z,48.67,15.9,19.5,0.0000089,-6.5,0,(2015 ET)
(2015 ET)2015-03-10T15:42:00.000Z,2015-03-10T15:42:00.000Z,0.33,12.4,19.5,0.0000089,-6.5,0,(2015 ET)
(2015 ET)1947-03-20T04:24:00.000Z,1947-03-20T04:24:00.000Z,51.78,15.7,19.5,0.0000089,-6.5,0,(2015 ET)
(2015 FC345)2015-03-31T14:07:00.000Z,2015-03-31T14:07:00.000Z,2.15,6.6,11.65,8.50E-07,-7.8,0,(2015 FC345)
(2015 FF36)2015-03-28T05:16:00.000Z,2015-03-28T05:16:00.000Z,3.53,8.8,20.5,9.50E-07,-7.2,0,(2015 FF36)
(2015 FU344)2015-03-16T04:50:00.000Z,2015-03-16T04:50:00.000Z,0.99,10,2.75,0.000007,-8.3,0,(2015 FU344)
(2015 GB1)2015-04-13T12:27:00.000Z,2015-04-13T12:27:00.000Z,6,7.7,19.5,0.0000061,-6.5,0,(2015 GB1)
(2015 HD1)2106-08-14T19:27:00.000Z,2106-08-14T19:27:00.000Z,43.05,13.3,14.4,4.90E-08,-8.5,0,(2015 HD1)
(2015 HD1)2015-04-21T06:17:00.000Z,2015-04-21T06:17:00.000Z,0.15,16,14.4,4.90E-08,-8.5,0,(2015 HD1)
(2015 HE1)2015-04-21T02:34:00.000Z,2015-04-21T02:34:00.000Z,3.3,14.4,21.5,1.40E-07,-7.9,0,(2015 HE1)
